Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Accelerate,Brake,Steering,Gear
6.4203,9.4109,35.3465,69.2714,28.1317,7.70866,5.28704,-0.0956407,0.00321198,39.0282,-0.00104313,0.0,0.0,0.0,2
6.42086,9.41156,35.3456,69.0305,28.1317,7.70796,5.28647,-0.0957455,0.00319099,39.0193,-0.00104907,1.0,0.0,0.0,2
6.42144,9.41225,35.3448,68.7897,28.1317,7.70724,5.28588,-0.0958524,0.00317001,39.0104,-0.00104003,1.0,0.0,0.0,2
6.42205,9.41297,35.3441,68.549,28.1315,7.70648,5.28527,-0.0959647,0.00314903,39.0016,-0.00102859,1.0,0.0,0.0,2
6.42266,9.4137,35.3435,68.3082,28.1313,7.70571,5.28465,-0.0960771,0.00312805,38.9928,-0.00101537,1.0,0.0,0.0,2
6.42345,9.41478,35.3459,68.0674,28.1285,7.70462,5.28385,-0.0962166,0.0031178,39.3795,-9.15442E-4,1.0,0.0,0.0,2
6.42425,9.41591,35.3492,67.8244,28.1251,7.70348,5.28305,-0.0963558,0.00311184,39.815,-5.11243E-4,1.0,0.0,0.0,2
6.42506,9.41709,35.3537,67.5798,28.1208,7.70231,5.28225,-0.0964927,0.00311232,40.2527,-1.40335E-4,1.0,0.0,0.0,2
6.42587,9.4183,35.3585,67.3326,28.1162,7.70112,5.28144,-0.0966305,0.00311422,40.6939,-1.3826E-5,0.0,0.0,0.0,2
6.4267,9.41951,35.3629,67.0824,28.1119,7.69992,5.28061,-0.0967729,0.00311327,41.139,-1.25166E-5,0.0,0.0,0.0,2
6.42752,9.4207,35.3671,66.8292,28.1078,7.69873,5.27979,-0.0969141,0.00311136,41.5882,5.30209E-5,0.0,0.0,0.0,2
6.42836,9.42194,35.3718,66.5737,28.1032,7.69751,5.27895,-0.0970564,0.00311232,42.0419,1.53061E-4,0.0,0.0,0.0,2
6.42917,9.42336,35.382,66.3209,28.0946,7.69616,5.27816,-0.0971826,0.00314212,42.0666,6.88454E-4,0.0,0.0,0.0,2
6.42996,9.42459,35.3881,66.0654,28.0891,7.69496,5.27738,-0.0973136,0.00315142,42.0563,6.36727E-4,0.0,0.0,0.0,2
6.43081,9.426,35.397,65.8116,28.0815,7.6936,5.27654,-0.0974496,0.00317335,42.0421,0.00103249,0.0,0.0,0.0,2
6.43167,9.42745,35.4063,65.5581,28.0734,7.69221,5.27569,-0.0975866,0.00319743,42.0275,0.00133982,0.0,0.0,0.0,2
6.43257,9.42897,35.4163,65.305,28.0649,7.69076,5.27481,-0.0977293,0.00322366,42.0129,0.0015817,0.0,0.0,0.0,2
6.43348,9.43052,35.4264,65.0518,28.0563,7.68928,5.27391,-0.0978746,0.00324988,41.9985,0.00169834,0.0,0.0,0.0,2
6.43442,9.4321,35.4366,64.7986,28.0475,7.68776,5.27298,-0.0980246,0.00327611,41.9841,0.00174705,0.0,0.0,0.0,2
6.43538,9.43372,35.4469,64.5455,28.0386,7.68621,5.27204,-0.0981782,0.00330234,41.9697,0.001757,0.0,0.0,0.0,2
6.43637,9.43537,35.4548,64.2924,28.0297,7.68463,5.27106,-0.0983358,0.00332856,41.9554,0.00175852,0.0,0.0,0.0,2
6.43738,9.43706,35.4576,64.0393,28.0205,7.68302,5.27007,-0.0984974,0.00335479,41.9411,0.00174669,0.0,0.0,0.0,2
6.43841,9.43877,35.4554,63.7862,28.0113,7.68137,5.26905,-0.0986625,0.00338101,41.9268,0.00172674,0.0,0.0,0.0,2
6.43946,9.44053,35.4487,63.5332,28.002,7.67968,5.26801,-0.0988324,0.00340724,41.9125,0.0017108,0.0,0.0,0.0,2
6.44054,9.44231,35.4375,63.2802,27.9925,7.67797,5.26695,-0.099005,0.00343347,41.8983,0.00169451,0.0,0.0,0.0,2
6.44165,9.44414,35.4223,63.0273,27.9829,7.67621,5.26586,-0.0991837,0.00345969,41.8842,0.0016767,0.0,0.0,0.0,2
6.44277,9.44599,35.4031,62.7742,27.9732,7.67444,5.26476,-0.0993638,0.00348592,41.8701,0.00166712,0.0,0.0,0.0,2
6.44392,9.44789,35.3801,62.5213,27.9633,7.67261,5.26361,-0.0995508,0.00351214,41.856,0.00166344,0.0,0.0,0.0,2
6.44508,9.4498,35.3534,62.2683,27.9534,7.67077,5.26247,-0.0997383,0.00353837,41.842,0.00166292,0.0,0.0,0.0,2
6.44629,9.45178,35.3236,62.0155,27.9433,7.66887,5.26127,-0.0999342,0.0035646,41.8281,0.00166391,0.0,0.0,0.0,2
6.4475,9.45375,35.2902,61.7625,27.9332,7.66697,5.26008,-0.100129,0.00359082,41.8142,0.00166802,0.0,0.0,0.0,2
6.44875,9.45579,35.2538,61.5097,27.9228,7.665,5.25885,-0.100332,0.00361705,41.8004,0.00166818,0.0,0.0,0.0,2
6.45,9.45783,35.2142,61.2567,27.9126,7.66304,5.25761,-0.100535,0.00364232,41.7866,0.00164411,0.0,0.0,0.0,2
6.45129,9.4599,35.1715,61.0036,27.9024,7.66104,5.25634,-0.100745,0.00366592,41.7729,0.00157634,0.0,0.0,0.0,2
6.45249,9.46184,35.1256,60.7507,27.8927,7.65917,5.25516,-0.10094,0.00368953,41.7592,0.00154754,0.0,0.0,0.0,2
6.4533,9.46321,35.0757,60.4993,27.8851,7.65786,5.25436,-0.101068,0.00371313,41.7456,0.00153839,0.0,0.0,0.0,2
6.45411,9.46459,35.0235,60.2478,27.8774,7.65654,5.25356,-0.101198,0.00373673,41.7321,0.00153522,0.0,0.0,0.0,2
6.45496,9.46603,34.9689,59.9964,27.8695,7.65517,5.25272,-0.101334,0.00376034,41.7185,0.00153287,0.0,0.0,0.0,2
6.45582,9.46748,34.9118,59.745,27.8616,7.65379,5.25188,-0.101471,0.00378394,41.705,0.00153149,0.0,0.0,0.0,2
6.45672,9.46898,34.8528,59.4937,27.8535,7.65235,5.25099,-0.101614,0.00380754,41.6915,0.0015285,0.0,0.0,0.0,2
6.45762,9.47049,34.7914,59.2423,27.8454,7.65091,5.2501,-0.101759,0.00383115,41.678,0.00151322,0.0,0.0,0.0,2
6.45856,9.47205,34.728,58.991,27.8371,7.64941,5.24918,-0.10191,0.00385475,41.6647,0.00150693,0.0,0.0,0.0,2
6.45951,9.47362,34.6626,58.7396,27.8288,7.64791,5.24825,-0.102061,0.00387836,41.6514,0.00150645,0.0,0.0,0.0,2
