Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Accelerate,Brake,Steering,Gear
6.56369,9.47065,32.7517,200.0,30.3883,7.60898,5.13545,-0.127819,-0.016013,80.7684,2.259E-4,1.0,0.0,0.0,3
6.54043,9.43708,32.6354,200.0,30.5278,7.64384,5.15897,-0.123824,-0.0160145,81.8564,7.24406E-5,1.0,0.0,0.0,3
6.51719,9.40355,32.5196,200.0,30.6667,7.67868,5.18249,-0.119829,-0.0160131,82.9506,9.42695E-5,1.0,0.0,0.0,3
6.49393,9.36999,32.4034,200.0,30.8061,7.71355,5.20602,-0.115834,-0.0160145,84.0544,3.42291E-5,1.0,0.0,0.0,3
6.47068,9.33646,32.2876,200.0,30.9451,7.74839,5.22954,-0.111839,-0.0160132,85.168,7.94438E-5,1.0,0.0,0.0,3
6.44743,9.30289,32.1714,200.0,31.0845,7.78326,5.25306,-0.107844,-0.0160145,86.289,4.05584E-5,1.0,0.0,0.0,3
6.42418,9.26936,32.0555,200.0,31.2235,7.8181,5.27658,-0.103849,-0.0160133,87.4188,8.934E-5,1.0,0.0,0.0,3
6.40093,9.2358,31.9393,200.0,31.3629,7.85296,5.30011,-0.0998535,-0.0160146,88.5577,4.35923E-5,1.0,0.0,0.0,3
6.37587,9.19966,31.8145,200.0,31.5127,7.89052,5.32546,-0.0955478,-0.0160133,89.7042,1.02451E-4,1.0,0.0,0.0,3
6.34875,9.1605,31.6789,200.0,31.6754,7.93119,5.35291,-0.0908869,-0.0160148,90.8606,4.69547E-5,1.0,0.0,0.0,3
6.32162,9.12138,31.5438,200.0,31.8375,7.97184,5.38035,-0.086226,-0.0160134,92.0241,1.15343E-4,1.0,0.0,0.0,3
6.2945,9.08222,31.4082,200.0,32.0002,8.01252,5.40779,-0.0815652,-0.0160147,93.1966,6.70922E-5,1.0,0.0,0.0,3
6.26737,9.0431,31.273,200.0,32.1623,8.05317,5.43523,-0.0769043,-0.0160136,94.3789,1.20227E-4,1.0,0.0,0.0,3
6.24024,9.00395,31.1375,200.0,32.325,8.09384,5.46268,-0.0722434,-0.0160148,95.5683,8.34854E-5,1.0,0.0,0.0,3
6.21312,8.96482,31.0023,200.0,32.4872,8.13449,5.49012,-0.0675826,-0.0160138,96.7656,1.24223E-4,1.0,0.0,0.0,3
6.18599,8.92567,30.8668,200.0,32.6498,8.17516,5.51757,-0.0629217,-0.0160149,97.9659,9.85624E-5,1.0,0.0,-0.30000001192092896,3
6.18052,8.97058,31.9668,200.0,31.3516,8.13432,5.52379,-0.0592818,-0.00874444,99.0787,-0.603464,1.0,0.0,-0.30000001192092896,3
6.2708,9.34573,38.6676,200.0,26.2997,7.81347,5.44509,-0.0621893,0.0228687,100.137,0.288565,1.0,0.0,0.0,3
6.34555,9.57037,42.7537,140.031,24.4364,7.6383,5.38108,-0.069003,0.036575,101.361,1.02728,1.0,0.0,0.0,3
6.40597,9.67852,43.7565,131.442,23.9685,7.5453,5.3239,-0.0783026,0.0385766,102.586,0.565686,1.0,0.0,0.0,3
6.47129,9.77781,44.2238,129.646,23.6758,7.45498,5.26046,-0.0892667,0.0386457,103.811,0.244154,1.0,0.0,0.0,3
6.54089,9.88204,44.6665,128.326,23.3815,7.35955,5.19269,-0.10103,0.038539,105.045,0.0973088,1.0,0.0,0.0,3
6.61188,9.98863,45.1277,126.865,23.0779,7.26204,5.12358,-0.113015,0.0384632,106.28,0.0365129,1.0,0.0,0.0,3
6.68629,10.1008,45.6259,125.171,22.7549,7.15962,5.0512,-0.125555,0.0384324,107.522,0.0134728,1.0,0.0,0.0,3
6.7614,10.2141,46.1338,123.407,22.4272,7.05615,4.97814,-0.138206,0.0384179,108.77,0.00462153,1.0,0.0,0.0,3
6.83648,10.3273,46.6373,121.682,22.1007,6.95278,4.90511,-0.150857,0.0383906,109.698,-5.80129E-4,1.0,0.0,0.0,4
6.91153,10.4403,47.1377,119.98,21.775,6.84946,4.83209,-0.163508,0.038355,109.582,-0.00292881,1.0,0.0,0.0,4
6.98666,10.5538,47.6483,118.183,21.4463,6.74591,4.75901,-0.176159,0.0383493,109.465,-0.00191091,1.0,0.0,0.0,4
7.06181,10.6672,48.16,116.374,21.1172,6.64234,4.68594,-0.188809,0.0383472,109.905,-0.00132712,1.0,0.0,0.0,4
7.13695,10.7807,48.6717,114.567,20.7881,6.53876,4.61286,-0.20146,0.0383448,110.728,-0.00102536,1.0,0.0,0.0,4
7.2121,10.8943,49.1848,112.747,20.4586,6.43516,4.53978,-0.214111,0.0383466,111.55,-6.9758E-4,1.0,0.0,0.0,4
7.29028,11.0124,49.7178,110.86,20.116,6.32739,4.46375,-0.227273,0.038346,112.374,-6.53833E-4,1.0,0.0,0.0,4
7.36939,11.1319,50.2579,108.945,19.7692,6.21834,4.38682,-0.240589,0.0383478,113.202,-5.57219E-4,1.0,0.0,0.0,4
7.4485,11.2514,50.7971,107.036,19.4226,6.1093,4.3099,-0.253906,0.0383471,114.032,-6.32906E-4,1.0,0.0,0.0,4
7.52761,11.3709,51.3372,105.121,19.0757,6.00025,4.23297,-0.267223,0.0383488,114.866,-5.68882E-4,1.0,0.0,0.0,4
7.60671,11.4904,51.8764,103.213,18.7291,5.89121,4.15605,-0.28054,0.0383481,115.702,-6.59797E-4,1.0,0.0,0.0,4
7.68582,11.6099,52.4166,101.298,18.3823,5.78216,4.07912,-0.293857,0.0383498,116.541,-6.02295E-4,1.0,0.0,0.0,4
7.76492,11.7294,52.9558,99.3889,18.0357,5.67312,4.00219,-0.307173,0.0383491,117.382,-6.91585E-4,1.0,0.0,0.0,4
7.84759,11.8543,53.5203,97.3882,17.6733,5.55916,3.9218,-0.321089,0.0383509,118.227,-6.34483E-4,1.0,0.0,0.0,4
7.93065,11.9797,54.0865,95.3842,17.3094,5.44467,3.84103,-0.335072,0.0383502,119.073,-7.28835E-4,1.0,0.0,0.0,4
8.01371,12.1052,54.6536,93.3737,16.9452,5.33016,3.76026,-0.349055,0.038352,119.923,-6.72237E-4,1.0,0.0,0.0,4
8.09677,12.2307,55.2199,91.3697,16.5813,5.21567,3.67949,-0.363037,0.0383514,120.775,-7.6473E-4,1.0,0.0,0.0,4
8.17287,12.3268,55.0805,93.6288,16.3539,5.11261,3.60188,-0.37682,0.0366154,121.603,0.375266,1.0,0.0,0.30000001192092896,4
8.13352,11.9761,46.1294,200.0,18.5657,5.20701,3.58711,-0.385232,0.00861172,122.24,-0.155291,1.0,0.0,0.30000001192092896,4
8.00342,11.372,36.5474,200.0,24.4071,5.5047,3.65393,-0.384122,-0.0352991,122.866,-2.36007,1.0,0.0,0.0,4
7.901,11.0428,33.0217,133.67,29.1968,5.73938,3.73786,-0.375555,-0.0566288,123.679,-3.09755,1.0,0.0,0.0,4
7.80574,10.8738,32.0765,122.855,31.0233,5.90994,3.83376,-0.360729,-0.0609551,124.54,-1.86089,1.0,0.0,-0.30000001192092896,4
7.72574,10.8393,32.9422,143.171,29.472,5.99845,3.92435,-0.342995,-0.0516148,125.317,-1.40075,1.0,0.0,-0.30000001192092896,4
7.75949,11.232,39.4758,200.0,22.7305,5.8042,3.93051,-0.331454,-0.0120539,126.015,1.01354,1.0,0.0,0.0,4
7.77691,11.437,43.7493,200.0,20.5401,5.72512,3.93933,-0.325218,0.00715114,126.854,2.19603,1.0,0.0,0.0,4
7.77632,11.4682,44.572,200.0,20.2262,5.71762,3.94491,-0.323464,0.010488,127.719,1.32853,1.0,0.0,0.0,4
7.78351,11.478,44.5922,200.0,20.1973,5.70748,3.93765,-0.324729,0.0104048,128.587,0.612372,1.0,0.0,0.0,4
