orig_feat_0,orig_feat_1,orig_feat_2,orig_feat_3,orig_feat_4,orig_feat_5,orig_feat_6,orig_feat_7,orig_feat_8,orig_feat_9,orig_feat_10,norm_feat_0,norm_feat_1,norm_feat_2,norm_feat_3,norm_feat_4,norm_feat_5,norm_feat_6,norm_feat_7,norm_feat_8,norm_feat_9,norm_feat_10,pred_0,pred_1,pred_2
1053.82,8.83516,18.5034,143.91,42.2573,22.6033,0.479784,0.0192793,6944.75,234.011,-0.565651,0.18204109879609212,0.47046926572590286,0.18373433820065943,0.7209452736318408,0.21521044776119402,0.32350260479128096,0.5427701892965952,0.8045964047613992,0.642984237209082,0.9486080116911217,0.5492447856326182,1.0,0.0,0.0
1055.25,8.88696,18.5086,141.258,42.4494,22.6137,0.474263,0.0176624,6948.49,234.095,-0.690238,0.1822884054275601,0.4729471418320976,0.18378332548280735,0.7077512437810946,0.21616616915422884,0.32364514532967303,0.5409673490313122,0.8039232290783251,0.6433848790072481,0.9489042394423017,0.5476673136749182,1.0,0.0,0.0
1056.69,8.93566,18.5143,138.684,42.6322,22.6232,0.469049,0.0161431,6953.07,234.185,-0.768633,0.1825374414760314,0.4752767280554891,0.18383702308054636,0.6949452736318408,0.21707562189054724,0.32377535062916574,0.5392647572647508,0.803290687909858,0.6438755045247884,0.9492216263185661,0.5466747067887752,1.0,0.0,0.0
1058.12,8.98113,18.5192,136.176,42.8083,22.6326,0.464128,0.0147056,6955.38,234.276,-0.813394,0.1827847481074994,0.47745180578808893,0.18388318417333963,0.6824676616915423,0.21795174129353234,0.32390418534655857,0.5376578424041354,0.8026922031276086,0.6441229597530674,0.9495425397156778,0.546107960480584,1.0,0.0,0.0
1059.55,9.02237,18.5201,133.72,42.9822,22.6433,0.459542,0.0133329,6958.22,234.368,-0.834571,0.18303205473896741,0.47942453958383163,0.18389166274140364,0.6702487562189055,0.21881691542288556,0.3240508376312504,0.5361603192277927,0.8021206969984999,0.6444271904233326,0.9498669796336368,0.5458398255736658,1.0,0.0,0.0
1060.98,9.05851,18.5136,131.295,43.1598,22.6572,0.455307,0.0120017,6960.97,234.459,-0.84289,0.1832793613704354,0.48115331260464,0.1838304286387188,0.65818407960199,0.2197004975124378,0.3242413485431398,0.5347774124131807,0.801566468864844,0.6447217799808077,0.9501878930307485,0.5457344936432389,1.0,0.0,0.0
1062.41,9.08998,18.5002,128.896,43.342,22.6743,0.451388,0.0107022,6963.36,234.55,-0.842585,0.18352666800190343,0.4826586940923224,0.1837041921808761,0.6462487562189054,0.22060696517412934,0.3244757180822267,0.53349769297836,0.8010254386216906,0.6449778050871223,0.9505088064278601,0.5457383554341729,1.0,0.0,0.0
1063.85,9.11558,18.4768,126.513,43.5335,22.6961,0.447843,0.00942266,6966.14,234.641,-0.837122,0.1837757040503747,0.48388328151160004,0.18348374941121054,0.6343930348258707,0.2215597014925373,0.3247745049800101,0.5323401003791157,0.800492718469844,0.6452756083488609,0.9508297198249716,0.5458075258075258,1.0,0.0,0.0
1065.28,9.14709,18.4889,124.435,43.6419,22.698,0.444548,0.00853825,6968.77,234.732,-0.851485,0.18402301068184268,0.4853905764171251,0.18359773904851626,0.6240547263681592,0.2220990049751244,0.32480054603990866,0.5312641433651495,0.8001245056515698,0.6455573430892825,0.9511506332220833,0.5456256671085569,1.0,0.0,0.0
1066.72,9.18851,18.5512,122.751,43.6352,22.6717,0.441453,0.00816989,6971.14,234.824,-0.754613,0.18427204673031397,0.48737192059315954,0.18418464437117288,0.6156766169154229,0.22206567164179103,0.3244400829476287,0.5302534948194058,0.7999711436659076,0.6458112257260883,0.9514750731400424,0.5468522225556446,1.0,0.0,0.0
1068.15,9.2333,18.6367,121.278,43.5684,22.6319,0.438599,0.00808685,6973.97,234.916,-0.615934,0.184519353361782,0.48951447022243477,0.1849901083372586,0.6083482587064677,0.2217333333333333,0.3238945912718591,0.5293215429778703,0.7999365710215125,0.6461143851615989,0.9517995130580014,0.5486081219161066,1.0,0.0,0.0
1069.59,9.27935,18.7336,119.911,43.4711,22.5855,0.435905,0.00815354,6976.25,235.009,-0.474066,0.18476838941025325,0.4917172925137527,0.1859029674988224,0.6015472636815921,0.22124925373134327,0.32325864117749453,0.5284418379109128,0.7999643365520365,0.6463586266856146,0.9521274794968076,0.5504043991496462,1.0,0.0,0.0
1071.02,9.32575,18.8353,118.59,43.3603,22.5363,0.433302,0.00828956,6979.05,235.101,-0.346115,0.18501569604172124,0.49393685721119346,0.18686104569006123,0.5949751243781095,0.22069800995024877,0.3225843147843321,0.5275918481969966,0.8000209667433975,0.646658572416862,0.9524519194147668,0.5520244647621073,1.0,0.0,0.0
1072.46,9.37196,18.9377,117.276,43.2471,22.4868,0.430739,0.00844233,6982.07,235.192,-0.241184,0.18526473209019254,0.4961473331738818,0.18782571832312764,0.5884378109452736,0.22013482587064678,0.32190587664486986,0.5267549201767248,0.8000845705835258,0.6469820853127073,0.9527728328118785,0.553353060121121,1.0,0.0,-0.008571428912026542
1073.9,9.41458,19.0324,115.945,43.1425,22.4412,0.428381,0.00858532,6984.07,235.284,-0.160515,0.18551376813866383,0.4981860798851949,0.18871785209609043,0.5818159203980099,0.21961442786069652,0.3212808912073047,0.5259849333363812,0.8001441026454483,0.6471963322635982,0.9530972727298375,0.5543744595075394,1.0,0.0,-0.008571428912026542
1075.34,9.45663,19.1247,114.595,43.0432,22.3969,0.426024,0.00870628,6987.1,235.375,-0.101149,0.18576280418713506,0.5001975603922506,0.18958737635421574,0.5750995024875621,0.21912039800995023,0.3206737233370385,0.5252152730383786,0.8001944627979777,0.6475209163941981,0.9534181861269491,0.5551261286242274,1.0,0.0,-0.008571428912026542
1076.77,9.49807,19.2142,113.225,42.9499,22.3542,0.423663,0.00880104,6990.11,235.466,-0.0596654,0.18601011081860308,0.5021798612772064,0.19043052284503062,0.5682835820895522,0.21865621890547263,0.3200884847803711,0.5244443065710116,0.8002339149148237,0.6478433580552889,0.9537390995240608,0.5556513777730507,1.0,0.0,-0.008571428912026542
1078.21,9.53879,19.301,111.836,42.8624,22.3129,0.421308,0.00887243,6992.08,235.558,-0.0319467,0.18625914686707437,0.504127720640995,0.1912482336316533,0.5613731343283582,0.21822089552238808,0.3195224343731026,0.5236752993576913,0.8002636372303747,0.6480543913019166,0.9540635394420197,0.5560023411316186,1.0,0.0,0.0
1079.65,9.57907,19.3856,110.431,42.7794,22.2728,0.418949,0.00892373,6995.17,235.648,-0.0145219,0.18650818291554566,0.5060545324085147,0.19204521902967497,0.5543830845771144,0.21780796019900497,0.31897283095103324,0.5229049859750066,0.8002849953307778,0.6483854028410431,0.9543809263182839,0.5562229671469215,1.0,0.0,0.0
1081.09,9.6188,19.4681,109.015,42.7006,22.2338,0.416596,0.00895808,6997.81,235.739,-0.00434743,0.1867572189640169,0.5079550346806984,0.19282242110221384,0.5473383084577115,0.21741592039800997,0.318438303932063,0.5221366318463684,0.8002992965149658,0.6486682088162191,0.9547018397153956,0.5563517923141497,1.0,0.0,-0.008571428912026542
1082.53,9.65817,19.5492,107.588,42.6247,22.1956,0.414244,0.0089798,7000.1,235.83,0.001187,0.1870062550124882,0.5098383161922985,0.19358643429109748,0.5402388059701492,0.21703830845771144,0.3179147415698922,0.5213686042600715,0.8003083393598149,0.6489135215749893,0.9550227531125073,0.5564218671062777,1.0,0.0,0.005714285373687744
1083.98,9.70569,19.665,106.35,42.4814,22.14,0.411887,0.00929565,7003.24,235.919,-0.0106763,0.18725702047796275,0.5121114565893327,0.19467734338200657,0.5340796019900497,0.21632537313432837,0.31715269792233464,0.5205989439620688,0.8004398394770138,0.6492498892878881,0.9553366134679241,0.5562716586328753,1.0,0.0,0.005714285373687744
1085.42,9.76744,19.8365,105.378,42.2384,22.0572,0.409381,0.0100335,7005.03,236.01,0.0688184,0.18750605652643404,0.5150652953838795,0.1962929816297692,0.5292437810945274,0.21511641791044775,0.3160178559435979,0.5197806288552406,0.8007470339094191,0.6494416403089355,0.9556575268650358,0.5572781894911172,1.0,0.0,0.005714285373687744
1086.86,9.83699,20.039,104.529,41.946,21.9607,0.406787,0.0109887,7008.11,236.099,0.178398,0.18775509257490527,0.5183922506577373,0.19820065944418278,0.5250199004975125,0.21366169154228853,0.3146952442171715,0.5189335780223944,0.8011447192409006,0.6497715806133075,0.9559713872204526,0.5586656436086094,1.0,0.0,0.014285714285714285
1088.3,9.91185,20.26,103.722,41.6319,21.8572,0.404056,0.0120377,7011.17,236.188,0.286501,0.18800412862337657,0.5219732121502032,0.20028261893546867,0.521004975124378,0.21209900497512438,0.3132766917437505,0.5180417908888156,0.8015814570054778,0.6500993784481707,0.9562852475758695,0.560034401593337,1.0,0.0,0.014285714285714285
