Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Accelerate,Brake,Steering,Gear
7.30012,10.6623,26.8105,40.8594,59.8302,6.43555,4.40733,-0.246605,0.00141603,75.9383,-1.92754E-5,1.0,0.0,0.0,3
7.30193,10.617,26.0756,39.5845,58.137,6.43291,4.40553,-0.246914,0.00141746,76.9974,1.95003E-5,1.0,0.0,0.0,3
7.30357,10.5448,25.3206,38.2912,56.413,6.43885,4.40389,-0.247194,0.00141603,78.0652,-1.97768E-5,1.0,0.0,-0.30000001192092896,3
7.30506,10.4459,24.5458,36.9799,54.6582,6.4788,4.4024,-0.247448,0.00141746,79.1414,2.00405E-5,0.0,0.0,-0.30000001192092896,3
7.35678,10.513,24.6286,37.0277,54.6345,6.40234,4.35997,-0.250598,0.0169557,79.3041,-0.910162,0.0,0.0,0.0,3
7.49171,10.8609,26.001,39.0601,57.0951,6.12715,4.25547,-0.261259,0.0542873,79.0154,-0.181073,0.0,0.0,0.0,3
7.55555,10.93,26.0088,38.9673,56.8788,6.04142,4.18952,-0.273203,0.0527309,78.8271,0.56637,0.0,0.0,0.0,3
7.57252,10.8431,25.3157,37.8056,55.3296,6.061,4.15246,-0.282942,0.0386956,78.6451,0.262214,0.0,0.0,0.0,3
7.56966,10.7209,24.5379,36.5201,53.615,6.12031,4.13506,-0.289787,0.0231717,78.4651,0.0985665,0.0,0.0,0.0,3
7.54865,10.5766,23.749,35.2275,51.8823,6.21591,4.13847,-0.293278,0.00742037,78.2864,0.038924,0.0,0.0,0.0,3
7.50823,10.4104,22.9538,33.9368,50.1448,6.3522,4.16482,-0.293078,-0.00831335,78.1088,0.0190262,1.0,0.0,0.0,3
7.44843,10.2227,22.1511,32.6463,48.4004,6.53284,4.21481,-0.289157,-0.0240352,78.2715,0.0113029,1.0,0.0,0.0,3
7.36876,10.0115,21.3286,31.335,46.619,6.7646,4.28965,-0.281489,-0.0401069,79.3589,0.00237709,1.0,0.0,0.0,3
7.2682,9.77611,20.4865,30.0036,44.8016,7.05481,4.39142,-0.269818,-0.0564086,80.4468,-0.0028771,1.0,0.0,-0.30000001192092896,3
7.14989,9.5306,19.6864,28.7559,43.0973,7.39139,4.51772,-0.254155,-0.0714099,81.5165,-0.390461,1.0,0.0,-0.30000001192092896,3
7.07706,9.47934,19.7793,29.0165,43.568,7.46431,4.59458,-0.23898,-0.064254,82.4411,-0.826838,0.0,0.0,0.0,3
7.05376,9.58366,20.5352,30.3734,45.5715,7.32887,4.61919,-0.227281,-0.042205,82.6196,-0.473449,0.0,0.0,-0.30000001192092896,3
7.01567,9.5901,20.7944,30.8745,46.3248,7.32769,4.66043,-0.217357,-0.0330989,82.4035,0.892194,0.0,0.0,-0.30000001192092896,3
6.97261,9.55821,20.849,31.0249,46.5772,7.37264,4.70604,-0.208391,-0.0290977,82.0296,-0.280829,0.0,0.0,-0.30000001192092896,3
7.00222,9.74839,21.8625,32.7263,48.9102,7.16462,4.68375,-0.204566,-0.00564545,81.6525,-0.174697,0.0,0.0,0.0,3
7.05927,9.97684,22.9649,34.5051,51.2449,6.94327,4.64028,-0.205164,0.0168851,81.3729,1.20194,0.0,0.0,0.0,3
7.05177,9.94311,22.7888,34.2118,50.8425,6.97343,4.64527,-0.205295,0.0135301,81.235,1.08348,0.0,0.0,-0.30000001192092896,3
7.00341,9.75658,21.8866,32.7352,48.8537,7.15618,4.68311,-0.204276,-0.0043165,80.9482,-0.0681332,0.0,0.0,-0.30000001192092896,3
7.03222,9.85741,22.3429,33.4601,49.7906,7.05342,4.65916,-0.205462,0.00509865,80.5714,-0.750225,0.0,0.0,-0.30000001192092896,3
7.13146,10.173,23.7372,35.6401,52.5735,6.76143,4.58064,-0.211315,0.0312751,80.2298,-0.361175,0.0,0.0,0.0,3
7.25342,10.5104,25.1256,37.7192,55.1135,6.48198,4.48687,-0.22138,0.0545142,79.9691,1.09437,0.0,0.0,0.0,3
7.28797,10.5007,24.8149,37.1533,54.3195,6.45963,4.44331,-0.230789,0.0470884,79.7757,0.791532,0.0,0.0,0.0,3
7.29365,10.3945,24.0755,35.9254,52.6855,6.51341,4.4196,-0.238832,0.0318115,79.5937,0.291959,1.0,0.0,0.0,3
7.28116,10.2583,23.2755,34.6089,50.9261,6.60774,4.41534,-0.244035,0.0153335,80.1847,0.0789782,1.0,0.0,0.0,3
7.24857,10.0962,22.4505,33.2627,49.1167,6.74686,4.43447,-0.24563,-0.0016486,81.2863,-0.00343585,1.0,0.0,0.0,3
7.19422,9.90799,21.6074,31.9,47.2755,6.93732,4.47989,-0.24315,-0.0188963,82.3896,-0.0344459,0.0,0.0,-0.30000001192092896,3
7.13938,9.76939,21.0778,31.0611,46.1429,7.09651,4.53257,-0.237503,-0.0289838,82.6118,-0.788117,0.0,0.0,-0.30000001192092896,3
7.15948,9.90533,21.7861,32.2342,47.7413,6.95429,4.51903,-0.234476,-0.0120894,82.2547,-0.777045,0.0,0.0,-0.30000001192092896,3
7.20983,10.1102,22.7487,33.7754,49.7707,6.75729,4.48125,-0.234781,0.00841552,81.9989,0.801212,0.0,0.0,-0.30000001192092896,3
7.24253,10.2167,23.2078,34.4821,50.6614,6.6603,4.45596,-0.236521,0.0175555,81.6292,-0.0728365,0.0,0.0,-0.30000001192092896,3
7.3469,10.5289,24.5172,36.4684,53.1452,6.39774,4.37734,-0.243684,0.0412677,81.2548,-0.0013795,0.0,0.0,0.0,3
7.47701,10.8706,25.8448,38.3989,55.4703,6.13295,4.27951,-0.255361,0.0628207,80.9781,1.24563,0.0,0.0,-0.30000001192092896,3
7.54744,10.9603,25.9397,38.4384,55.4274,6.03391,4.20955,-0.267682,0.0620926,80.6772,0.206194,0.0,0.0,-0.30000001192092896,3
7.6975,11.2949,27.0683,39.986,57.2127,5.78074,4.09134,-0.284754,0.0780509,80.3051,-0.276022,0.0,0.0,0.0,3
7.88131,11.6999,28.4005,41.7697,59.2352,5.49529,3.95049,-0.305833,0.0959061,80.0518,0.830496,0.0,0.0,0.0,3
7.96877,11.7392,28.0534,41.1182,58.3311,5.38865,3.84697,-0.325736,0.0866368,79.8691,0.600295,0.0,0.0,0.0,3
8.02274,11.6759,27.3,39.8826,56.7168,5.33746,3.76207,-0.343668,0.0705879,79.6938,0.189925,1.0,0.0,0.0,3
8.0562,11.5801,26.4942,38.5777,55.0084,5.31909,3.69687,-0.35841,0.0536059,79.519,0.0145481,1.0,0.0,0.0,3
8.06795,11.4554,25.6626,37.244,53.2559,5.33756,3.65456,-0.369381,0.0361736,80.5435,-0.0592261,1.0,0.0,0.0,3
8.05763,11.3036,24.8149,35.8965,51.4775,5.39663,3.63686,-0.376312,0.0184382,81.6488,-0.0843801,1.0,0.0,0.0,3
8.02422,11.1243,23.9504,34.5346,49.6727,5.50177,3.64571,-0.378948,4.93352E-4,82.7576,-0.0936172,0.0,0.0,-0.30000001192092896,3
8.00776,11.0583,23.6579,34.0766,49.0641,5.54818,3.65496,-0.37883,-0.00554055,83.1285,-0.0956711,1.0,0.0,0.0,3
8.0079,11.0653,23.6838,34.104,49.0879,5.54449,3.6562,-0.378342,-0.00436943,83.9539,0.0802553,1.0,0.0,0.0,3
7.95382,10.8955,22.9996,33.045,47.684,5.68286,3.69615,-0.374976,-0.0180609,85.0885,0.198648,1.0,0.0,-0.30000001192092896,3
7.8725,10.6716,22.1597,31.752,45.9621,5.89274,3.76497,-0.367856,-0.0350229,86.1979,-0.378284,1.0,0.0,0.0,3
7.84319,10.664,22.2643,31.9565,46.2785,5.92129,3.79923,-0.360887,-0.030419,87.1639,-0.794822,1.0,0.0,0.0,3
7.80283,10.6136,22.1871,31.874,46.2042,5.98775,3.84151,-0.353683,-0.0299289,88.3057,0.403145,0.0,0.0,-0.30000001192092896,3
7.72192,10.4404,21.6303,31.0429,45.1177,6.17764,3.91881,-0.343561,-0.0400121,88.9961,-0.468244,0.0,0.0,-0.30000001192092896,3
